tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,1,initialSolution,false,1.1412581,412456
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,2,initialSolution,false,1.1364563,567397
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,4,initialSolution,false,1.1313635,659638
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,8,initialSolution,false,1.1259168,934163
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,16,initialSolution,false,1.124631,1516201
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,32,initialSolution,false,1.1192707,2818236
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,64,initialSolution,false,1.1183088,5261742
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,128,initialSolution,false,1.1111116,10049915
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,256,initialSolution,false,1.1099395,19070092
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,512,initialSolution,false,1.1078682,36924723
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,1024,initialSolution,false,1.10603,71405628
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,2048,initialSolution,false,1.1043284,146521959
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,4096,initialSolution,false,1.1033427,216225606
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,8192,initialSolution,false,1.1041588,291260129
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,1,initialSolution,false,1.3654151,349
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,2,initialSolution,false,1.2732514,763
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,4,initialSolution,false,1.2479502,1156
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,8,initialSolution,false,1.1798624,2159
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,16,initialSolution,false,1.1247193,4544
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,32,initialSolution,false,1.1215912,9008
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,64,initialSolution,false,1.0931662,25012
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,128,initialSolution,false,1.0951046,37009
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,256,initialSolution,false,1.0863754,79569
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,512,initialSolution,false,1.0811127,156986
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,1024,initialSolution,false,1.063712,342067
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,2048,initialSolution,false,1.0541762,657457
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.9,movesByTemperature,4096,initialSolution,false,1.0349841,1287156
