tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2,initialSolution,false,1.190543,13675
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4096,initialSolution,false,1.1188742,10042770
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,512,initialSolution,false,1.1229177,1089840
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1024,initialSolution,false,1.124604,2397784
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2048,initialSolution,false,1.1240679,4987700
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,32,initialSolution,false,1.146646,67875
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,64,initialSolution,false,1.1503407,138268
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,128,initialSolution,false,1.1414402,305992
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,256,initialSolution,false,1.1331509,629961
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1,initialSolution,false,1.2066199,19659
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4,initialSolution,false,1.1636395,26703
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8192,initialSolution,false,1.1145574,20091671
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,16,initialSolution,false,1.153138,43407
tai40a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8,initialSolution,false,1.1708724,25826
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2,initialSolution,false,1.1399486,441953
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4096,initialSolution,false,1.10528,102125770
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,512,initialSolution,false,1.1112192,17686368
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1024,initialSolution,false,1.1076977,34628495
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2048,initialSolution,false,1.1080163,69261728
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,32,initialSolution,false,1.11925,1487423
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,64,initialSolution,false,1.1195784,2641760
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,128,initialSolution,false,1.1204247,4655316
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,256,initialSolution,false,1.1132939,9103367
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1,initialSolution,false,1.1454321,527608
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4,initialSolution,false,1.1376438,538646
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8192,initialSolution,false,1.1033586,132816370
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,16,initialSolution,false,1.1294402,902349
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8,initialSolution,false,1.1303614,647561
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2,initialSolution,false,1.2420237,286
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4096,initialSolution,false,1.0457543,645438
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,512,initialSolution,false,1.0734885,71455
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1024,initialSolution,false,1.0710555,141435
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2048,initialSolution,false,1.0560744,274609
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,32,initialSolution,false,1.175598,5568
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,64,initialSolution,false,1.1489733,11532
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,128,initialSolution,false,1.1285782,19528
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,256,initialSolution,false,1.108134,41954
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1,initialSolution,false,1.4076002,413
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4,initialSolution,false,1.2544872,890
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8192,initialSolution,false,1.0308223,1353895
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,16,initialSolution,false,1.2025702,3105
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8,initialSolution,false,1.1877228,1336
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2,initialSolution,false,1.1966369,7766
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4096,initialSolution,false,1.1132803,6810538
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,512,initialSolution,false,1.1299722,886585
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1024,initialSolution,false,1.1181283,1900590
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2048,initialSolution,false,1.1173674,3726239
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,32,initialSolution,false,1.1423,58113
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,64,initialSolution,false,1.1409962,139892
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,128,initialSolution,false,1.1372641,251096
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,256,initialSolution,false,1.1315366,451861
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1,initialSolution,false,1.226304,5696
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4,initialSolution,false,1.1786084,11285
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8192,initialSolution,false,1.0954685,15144868
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,16,initialSolution,false,1.1630865,23489
tai35a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8,initialSolution,false,1.1675634,18716
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2,initialSolution,false,1.2300968,1377
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4096,initialSolution,false,1.0870669,1861101
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,512,initialSolution,false,1.1119517,231418
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1024,initialSolution,false,1.1196094,455321
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,2048,initialSolution,false,1.116273,1026796
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,32,initialSolution,false,1.162358,11405
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,64,initialSolution,false,1.1429859,31523
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,128,initialSolution,false,1.1402751,62011
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,256,initialSolution,false,1.129267,99693
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,1,initialSolution,false,1.2520249,596
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,4,initialSolution,false,1.2107176,1622
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.8,movesByTemperature,8192,initialSolution,false,1.082528,3959382
