tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,9,1.0307692,1178149
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,8,1.0284318,1140159
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,7,1.0313739,1166210
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,2,1.037137,10740716
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,100,1.0880724,110125
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,1,1.0409493,10605586
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,2,1.0305141,1092115
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,6,1.0226644,11971639
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,1,1.0389878,1069271
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,5,1.016976,10734707
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,20,1.013331,147033852
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,4,1.0269685,11401348
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,3,1.0310849,10698804
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,90,1.0868114,102606
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,30,1.0153152,172930445
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,40,1.016138,194891457
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,100,1.0277374,1408853
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,80,1.0885566,99399
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,50,1.0164542,218251168
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,70,1.0905309,95859
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,100,1.0226179,28415731
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,60,1.0856551,96046
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,90,1.0236461,28082610
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,90,1.0363598,1321415
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,60,1.0127659,237732007
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,50,1.0963079,98979
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,80,1.0243115,25965570
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,80,1.0301325,1555091
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,70,1.0190806,264466268
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,70,1.0309817,1417274
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,80,1.0157101,281430847
tai40a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,60,1.0278693,1499053
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,40,1.0883572,99509
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,70,1.0224873,24117021
tai40a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,90,1.0168123,302308655
tai40a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,30,1.0877278,100174
tai40a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,60,1.0220962,22863832
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,20,1.1012487,3793284
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,50,1.0196775,468848654
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,50,1.031607,40692110
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,100,1.0175451,5544855748
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,10,1.1016219,4138149
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,40,1.0202255,463996727
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,9,1.0992756,4018180
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,40,1.0315948,39559306
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,4,1.1038969,3928707
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,30,1.0299132,40875829
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,3,1.1010586,3832324
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,2,1.1045456,4172494
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,1,1.1022427,4136620
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,8,1.1003587,4141278
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,7,1.1021991,4245322
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,6,1.0990359,4067452
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,5,1.1016713,3947797
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,20,1.0314046,42298642
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,30,1.0195357,448854399
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,1,1.0331312,4217567727
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,2,1.0304834,4246830456
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,3,1.0269822,4480855894
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,4,1.0207956,4219551489
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,5,1.0168132,4250684543
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,20,1.0178738,465888084
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,6,1.0175749,4261279323
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,6,1.0321954,41886423
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,7,1.0139587,4348365495
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,10,1.0172701,431576849
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,5,1.029447,43816004
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,8,1.0109937,4522165585
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,9,1.0163246,432763167
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,4,1.0308157,42272534
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,8,1.0171771,427239733
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,9,1.0125816,4303847673
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,3,1.0306336,44204037
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,7,1.0160692,430110590
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,10,1.012393,4307799511
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,10,1.0287362,42178979
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,9,1.0322545,41990704
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,8,1.0339187,41921486
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,7,1.0306511,42980265
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,2,1.0307224,418731295
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,100,1.101067,4374795
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,1,1.034014,417774767
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,2,1.0328405,45089582
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,6,1.0163159,451791658
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,1,1.033788,41898403
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,5,1.0180123,425326382
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,20,1.014116,4433757435
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,4,1.0231508,426938975
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,3,1.028306,418598560
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,90,1.1072183,4184573
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,30,1.0151471,4524367268
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,40,1.0160652,4867020349
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,100,1.0317981,41462316
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,80,1.1018059,4070632
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,50,1.0157835,4764451910
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,70,1.0997607,4243778
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,100,1.0202175,549829263
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,60,1.1005049,4106199
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,90,1.0210466,521890848
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,90,1.034735,42093281
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,60,1.0163708,4904760594
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,50,1.1019986,4168834
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,80,1.0203576,506134957
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,80,1.0310483,43651967
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,70,1.0155259,5073067599
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,70,1.031039,44142136
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,80,1.0159074,5308284857
tai100a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,60,1.0300386,42593746
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,40,1.101819,4170659
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,70,1.0206782,495156785
tai100a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,90,1.0175251,5286914183
tai100a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,30,1.0970705,4018167
tai100a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,60,1.0204612,478971803
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,20,1.0896772,1123
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,50,1.0560566,470473
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,50,1.0565112,36338
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,100,1.0402645,50745
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,10,1.0721962,1134
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,40,1.0454023,616772
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,9,1.0742327,1245
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,40,1.0526612,38611
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,4,1.077793,1149
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,30,1.0748521,39581
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,3,1.0846509,1145
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,2,1.0921993,1160
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,1,1.0754714,1087
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,8,1.0452597,1122
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,7,1.072076,1148
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,6,1.0751328,1078
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,5,1.0986338,1168
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,20,1.0367131,40718
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,30,1.0365883,470547
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,1,1.062491,1197727
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,2,1.0524428,1371354
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,3,1.0429025,1562979
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,4,1.0367709,1766901
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,5,1.0366997,1959591
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,20,1.0061983,397140
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,6,1.0280194,2163918
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,6,1.015342,19887
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,7,1.0140097,2274329
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,10,1.0,276866
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,5,1.0210146,18225
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,8,1.0192188,2493784
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,9,1.0095447,247916
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,4,1.0412092,16037
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,8,1.0070049,255067
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,9,1.0095447,2553331
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,3,1.062148,18638
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,7,1.0070049,220835
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,10,1.0242674,2659592
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,10,1.0507495,23796
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,9,1.0314728,23413
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,8,1.0449879,22437
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,7,1.0070049,20851
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,2,1.0315129,175878
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,100,1.1126345,922
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,1,1.100238,114620
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,2,1.0492702,13786
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,6,1.0305905,213689
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,1,1.0739743,9868
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,5,1.0262237,213122
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,20,1.0,4102350
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,4,1.0070049,172956
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,3,1.0140097,176872
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,90,1.0718799,1206
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,30,1.0,4761811
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,40,1.0226321,5193576
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,100,1.0440432,40463
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,80,1.067562,1249
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,50,1.0415746,5170791
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,70,1.0918206,1231
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,100,1.0480403,47277
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,60,1.0761666,1283
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,90,1.0678027,49683
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,90,1.0618895,41610
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,60,1.0327517,4509883
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,50,1.0796556,1263
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,80,1.0653831,45403
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,80,1.0730429,40872
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,70,1.0478754,43505
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,70,1.0527458,35953
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,80,1.0471401,43450
tai12a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,60,1.034298,38094
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,40,1.0872933,957
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,70,1.0528527,42323
tai12a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,90,1.0518769,52336
tai12a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,30,1.0803285,1281
tai12a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,60,1.0533161,424173
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,20,1.0764004,59476
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,50,1.0160099,14417217
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,50,1.0279108,892630
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,100,1.0133547,222718339
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,10,1.0829446,55852
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,40,1.0212696,12678894
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,9,1.0821077,60874
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,40,1.0317341,932444
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,4,1.082528,67046
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,30,1.0291784,879456
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,3,1.079331,59989
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,2,1.0813298,64116
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,1,1.0837357,61986
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,8,1.0834528,63882
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,7,1.0864136,61009
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,6,1.078163,56368
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,5,1.0776795,62592
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,20,1.031656,849805
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,30,1.0174116,11243749
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,1,1.0406094,62711711
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,2,1.0370929,66255431
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,3,1.0230079,67735999
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,4,1.0236297,69407174
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,5,1.0197551,72176351
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,20,1.018204,9781394
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,6,1.0184525,76320913
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,6,1.0254141,717796
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,7,1.0169641,78800479
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,10,1.017706,8149975
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,5,1.0276119,721272
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,8,1.0152147,77193007
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,9,1.0148315,7773879
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,4,1.0332729,746893
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,8,1.0117621,7637414
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,9,1.0137395,79167311
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,3,1.0250578,712040
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,7,1.0143175,7640965
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,10,1.0152386,81267436
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,10,1.0247585,790470
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,9,1.027677,708826
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,8,1.0263968,713712
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,7,1.0246462,707262
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,2,1.0321325,6692425
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,100,1.0771214,62610
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,1,1.0401012,6432997
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,2,1.0324603,619685
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,6,1.0181763,7280678
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,1,1.0388353,642057
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,5,1.0149992,7194415
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,20,1.0123692,98982417
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,4,1.0238633,6983851
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,3,1.0261194,7008979
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,90,1.0922493,63334
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,30,1.0117399,115316698
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,40,1.0121441,131073127
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,100,1.0278121,982854
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,80,1.0789384,66883
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,50,1.0126053,147787906
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,70,1.0804483,52486
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,100,1.0213501,20556837
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,60,1.0810531,53329
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,90,1.0232089,21013669
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,90,1.024052,945642
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,60,1.0143286,165687333
tai35a.dat,TabuSearch,MPermutation,maxSteps,10,tabouSize,50,1.0873091,62070
tai35a.dat,TabuSearch,MPermutation,maxSteps,1000,tabouSize,80,1.0233315,18299673
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,80,1.0294648,919352
tai35a.dat,TabuSearch,MPermutation,maxSteps,10000,tabouSize,70,1.0148848,179130778
tai35a.dat,TabuSearch,MPermutation,maxSteps,100,tabouSize,70,1.0330718,929424
