tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.1466756,420270
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1243529,1303045
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.1205728,2578091
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.1132202,5567000
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,16,initialSolution,false,1.1125419,11111894
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,32,initialSolution,false,1.1106198,25684376
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,64,initialSolution,false,1.107752,49102324
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,128,initialSolution,false,1.1066434,94416070
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,256,initialSolution,false,1.1041098,182487334
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,512,initialSolution,false,1.1039159,358812011
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1024,initialSolution,false,1.0996635,726161100
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2048,initialSolution,false,1.1011227,1407826792
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4096,initialSolution,false,1.0983474,2230307752
tai100a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8192,initialSolution,false,1.0974936,2951199354
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.3534374,194
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1777369,3237
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.1296076,9649
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.1228611,23418
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,16,initialSolution,false,1.1225938,46060
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,32,initialSolution,false,1.0869011,98942
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,64,initialSolution,false,1.0703337,219344
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,128,initialSolution,false,1.0623218,429850
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,256,initialSolution,false,1.0521665,845751
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,512,initialSolution,false,1.0298285,1750432
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1024,initialSolution,false,1.0223958,3257357
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2048,initialSolution,false,1.025426,6806954
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4096,initialSolution,false,1.0285987,13988864
tai12a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8192,initialSolution,false,1,27043733
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.2416811,344
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1240991,6285
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.0974025,15492
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.0851696,35740
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,16,initialSolution,false,1.074495,78259
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,32,initialSolution,false,1.0719448,170684
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,64,initialSolution,false,1.0746032,312497
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,128,initialSolution,false,1.0604898,681187
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,256,initialSolution,false,1.0568991,1365898
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,512,initialSolution,false,1.0412891,2720111
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1024,initialSolution,false,1.0286388,5356376
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2048,initialSolution,false,1.0275338,10839231
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4096,initialSolution,false,1.0241903,21742994
tai15a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8192,initialSolution,false,1.0298702,43264281
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.2517405,507
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1382459,7335
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.1405822,20951
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.1103389,55841
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,16,initialSolution,false,1.0896461,107033
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,32,initialSolution,false,1.0857075,220830
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,64,initialSolution,false,1.0922934,475910
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,128,initialSolution,false,1.0650655,933779
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,256,initialSolution,false,1.067904,1923826
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,512,initialSolution,false,1.0675685,3963211
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1024,initialSolution,false,1.0586566,7477565
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2048,initialSolution,false,1.0469245,14928494
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4096,initialSolution,false,1.0511211,30168883
tai17a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8192,initialSolution,false,1.0568001,61113838
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.262193,744
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1633048,13244
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.1388166,32774
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.1361542,69325
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,16,initialSolution,false,1.1210195,152892
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,32,initialSolution,false,1.1026934,293997
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,64,initialSolution,false,1.1055478,671539
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,128,initialSolution,false,1.0993856,1298695
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,256,initialSolution,false,1.0967957,2799503
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,512,initialSolution,false,1.0854435,5497424
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1024,initialSolution,false,1.07237,10814785
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2048,initialSolution,false,1.0767823,21353719
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4096,initialSolution,false,1.069092,43528234
tai20a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8192,initialSolution,false,1.0558834,85175935
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.2466913,1561
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1617794,18624
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.133897,52680
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.1277697,113599
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,16,initialSolution,false,1.1154237,228561
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,32,initialSolution,false,1.1101309,536778
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,64,initialSolution,false,1.1181703,992032
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,128,initialSolution,false,1.1123661,2078753
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,256,initialSolution,false,1.1009822,4586806
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,512,initialSolution,false,1.0994794,8534404
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1024,initialSolution,false,1.0844802,17490227
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2048,initialSolution,false,1.0809429,35654524
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4096,initialSolution,false,1.074515,69031560
tai25a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8192,initialSolution,false,1.0844734,121381837
tai30a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,1,initialSolution,false,1.2083287,2890
tai30a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,2,initialSolution,false,1.1317627,29789
tai30a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,4,initialSolution,false,1.1290001,80619
tai30a.dat,SimulatedAnnealing,MPermutation,mu,0.99,movesByTemperature,8,initialSolution,false,1.1321951,210149
